-0.357603098787885,-0.341282878672719
-0.353275414582735,-0.336775556407884
-0.350402625240424,-0.333724828218948
-0.347750169667602,-0.330765167887418
-0.3457274324655,-0.328455551766421
-0.343939973541983,-0.326556122279872
-0.342738146691092,-0.325074610438971
-0.341339473864843,-0.323643003539472
-0.34009029363173,-0.32192809883188
-0.338932457381252,-0.320715056233513
-0.337749280283136,-0.319277071284081
-0.336808589660961,-0.31818711994394
-0.335780302493143,-0.317092907134981
-0.334829843191358,-0.316014401552574
-0.333979944596639,-0.315115184837051
-0.333105611750996,-0.314293118251142
-0.332171642197187,-0.313273494983981
-0.331446793727974,-0.312356371989705
-0.330611708954124,-0.311541651760377
-0.32993931916601,-0.310701718813943
-0.329224540837145,-0.30989122756409
-0.328453981166803,-0.309036350825079
-0.327784809151907,-0.308358889052693
-0.327072889816454,-0.307620823839218
-0.326613898381665,-0.307014691136561
-0.32599141638402,-0.306274891325562
-0.325261897685949,-0.305527979715129
-0.324646441080398,-0.304836954140703
-0.323928135147476,-0.304244179821098
-0.323319315713137,-0.303694923999556
-0.3226388516975,-0.303083974720755
-0.321984699348312,-0.302506994378303
-0.321428984295402,-0.30183632096858
-0.320909541028559,-0.30125807891205
-0.320355833385912,-0.300725146214009
-0.31977637036499,-0.30018729008068
-0.319283665845482,-0.299706876322364
-0.318835459471304,-0.299110018116057
-0.318269556842407,-0.298505926469694
-0.317701365347355,-0.297913566239849
-0.3170905679287,-0.297413490570525
-0.316463075669016,-0.296910717349563
-0.315966137146662,-0.296365658937408
-0.315493073804325,-0.295828108237311
-0.314920678575947,-0.295177616896415
-0.314357835446849,-0.294717635973664
-0.313690201280725,-0.294308434694946
-0.313181066440977,-0.293796649008471
-0.312708279356488,-0.293219360236039
-0.312221283470926,-0.292572486493537
-0.311829457302867,-0.292015528194554
-0.311346608268201,-0.291497955558086
-0.310812553202033,-0.29098619358588
-0.310352097575921,-0.290386648499335
-0.309935716989674,-0.289961400947236
-0.309144752335002,-0.289368483801348
-0.308634797597616,-0.288837681111241
-0.308099080944317,-0.288333307406558
-0.307632536425787,-0.287904409432391
-0.307213876135091,-0.287301851386996
-0.306636879566695,-0.286689949363096
-0.306052930668306,-0.286103150409675
-0.305539526092747,-0.285559652856449
-0.305096781681881,-0.2849881855182
-0.30446029573145,-0.284423517999357
-0.303940419034524,-0.283879786076456
-0.303384487385572,-0.283221688766629
-0.302866377023623,-0.28262782244005
-0.30233928201424,-0.282115425378128
-0.301864043823277,-0.281564271714251
-0.301312487987443,-0.280909347068969
-0.300738626304319,-0.280220091898769
-0.300150015329171,-0.279611177008911
-0.299572957510753,-0.2787772209249
-0.29889232351057,-0.278117167226344
-0.298246503492631,-0.277428302384902
-0.297588356851251,-0.27670016304235
-0.29701644768781,-0.276007955657731
-0.296341300685861,-0.275401072275871
-0.295777906748139,-0.274551054017118
-0.294902123479023,-0.273849138074217
-0.294139900521347,-0.272938133319633
-0.293281758571128,-0.272208006596535
-0.292504610179263,-0.271468873284868
-0.291744681502262,-0.27063605469468
-0.290878185689253,-0.269506686046046
-0.289968395058524,-0.268347282212774
-0.289199921117816,-0.267409781569159
-0.288065486308343,-0.266089799292001
-0.287092561759431,-0.264728019817177
-0.28597166261595,-0.263293481315412
-0.284405604120328,-0.261694631065312
-0.282764598039988,-0.25990684920118
-0.281326506528727,-0.258094535513844
-0.279190847810072,-0.256061350664458
-0.277015859757382,-0.253796376906682
-0.274165612147019,-0.250615826322376
-0.270257147358353,-0.247255975807342
-0.26569895790814,-0.240103985619145
